packet_count,X,Y,Z
34654,-0.4140625,-0.0869140625,0.9189453125
34655,-0.4140625,-0.0869140625,0.9189453125
34656,-0.4140625,-0.0869140625,0.91796875
34657,-0.4140625,-0.0869140625,0.9189453125
34658,-0.4140625,-0.0869140625,0.9189453125
34659,-0.4140625,-0.0869140625,0.9189453125
34660,-0.4140625,-0.0859375,0.9189453125
34661,-0.4140625,-0.0859375,0.9189453125
34662,-0.4150390625,-0.0859375,0.9189453125
34663,-0.4150390625,-0.0859375,0.9189453125
34664,-0.4150390625,-0.0859375,0.9189453125
34665,-0.4150390625,-0.0859375,0.9189453125
34666,-0.4150390625,-0.0859375,0.9189453125
34667,-0.4150390625,-0.0859375,0.9189453125
34668,-0.4140625,-0.0859375,0.9189453125
34669,-0.4140625,-0.0859375,0.9189453125
34670,-0.4140625,-0.0859375,0.9189453125
34671,-0.4140625,-0.0859375,0.9189453125
34672,-0.4150390625,-0.0859375,0.9189453125
34673,-0.4150390625,-0.0859375,0.9189453125
34674,-0.4150390625,-0.0859375,0.9189453125
34675,-0.4140625,-0.0859375,0.9189453125
34676,-0.4150390625,-0.0859375,0.9189453125
34677,-0.4150390625,-0.0859375,0.9189453125
34678,-0.4150390625,-0.0859375,0.9189453125
34679,-0.4150390625,-0.0859375,0.9189453125
34680,-0.4150390625,-0.0859375,0.91796875
34681,-0.4150390625,-0.0859375,0.91796875
34682,-0.4150390625,-0.0859375,0.91796875
34683,-0.4150390625,-0.0859375,0.91796875
34684,-0.4150390625,-0.0859375,0.91796875
34685,-0.4150390625,-0.0859375,0.91796875
34686,-0.4150390625,-0.0859375,0.91796875
34687,-0.4150390625,-0.0859375,0.91796875
34688,-0.4150390625,-0.0859375,0.91796875
34689,-0.4150390625,-0.0859375,0.91796875
34690,-0.4140625,-0.0859375,0.91796875
34691,-0.4140625,-0.0859375,0.91796875
34692,-0.4140625,-0.0859375,0.91796875
34693,-0.4140625,-0.0859375,0.91796875
34694,-0.4140625,-0.0859375,0.91796875
34695,-0.4140625,-0.0859375,0.91796875
34696,-0.4140625,-0.0859375,0.91796875
34697,-0.4140625,-0.0859375,0.91796875
34698,-0.4140625,-0.0859375,0.91796875
34699,-0.4140625,-0.0859375,0.91796875
34700,-0.4140625,-0.0859375,0.91796875
34701,-0.4140625,-0.0859375,0.91796875
34702,-0.4140625,-0.0859375,0.91796875
34703,-0.4140625,-0.0859375,0.91796875
34704,-0.4140625,-0.0859375,0.91796875
34705,-0.4140625,-0.0859375,0.91796875
34706,-0.4140625,-0.0859375,0.91796875
34707,-0.4140625,-0.0859375,0.91796875
34708,-0.4140625,-0.0859375,0.91796875
34709,-0.4140625,-0.0859375,0.91796875
34710,-0.4140625,-0.0859375,0.91796875
34711,-0.4140625,-0.0859375,0.91796875
34712,-0.4140625,-0.0859375,0.91796875
34713,-0.4140625,-0.0859375,0.91796875
34714,-0.4140625,-0.0859375,0.91796875
34715,-0.4140625,-0.0859375,0.91796875
34716,-0.4140625,-0.0859375,0.91796875
34717,-0.4140625,-0.0869140625,0.91796875
34718,-0.4140625,-0.0869140625,0.91796875
34719,-0.4140625,-0.0869140625,0.91796875
34720,-0.4140625,-0.0869140625,0.91796875
34721,-0.4140625,-0.0869140625,0.91796875
34722,-0.4140625,-0.0869140625,0.9189453125
34723,-0.4140625,-0.0869140625,0.9189453125
34724,-0.4140625,-0.0869140625,0.9189453125
34725,-0.4140625,-0.0869140625,0.91796875
34726,-0.4140625,-0.0869140625,0.91796875
34727,-0.4140625,-0.0869140625,0.9189453125
34728,-0.4140625,-0.0869140625,0.9189453125
34729,-0.4140625,-0.0869140625,0.9189453125
34730,-0.4140625,-0.0869140625,0.91796875
34731,-0.4140625,-0.0869140625,0.91796875
34732,-0.4140625,-0.0869140625,0.91796875
34733,-0.4140625,-0.0869140625,0.91796875
34734,-0.4140625,-0.0869140625,0.91796875
34735,-0.4140625,-0.0869140625,0.91796875
34736,-0.4140625,-0.0869140625,0.91796875
34737,-0.4140625,-0.0869140625,0.91796875
34738,-0.4140625,-0.0869140625,0.91796875
34739,-0.4140625,-0.0869140625,0.91796875
34740,-0.4140625,-0.0869140625,0.91796875
34741,-0.4140625,-0.0869140625,0.91796875
34742,-0.4140625,-0.0869140625,0.91796875
34743,-0.4140625,-0.0869140625,0.91796875
34744,-0.4140625,-0.0869140625,0.9189453125
34745,-0.4140625,-0.0869140625,0.9189453125
34746,-0.4140625,-0.0869140625,0.9189453125
34747,-0.4140625,-0.0869140625,0.9189453125
34748,-0.4140625,-0.0869140625,0.9189453125
34749,-0.4140625,-0.0869140625,0.9189453125
34750,-0.4140625,-0.0869140625,0.91796875
34751,-0.4140625,-0.0869140625,0.91796875
34752,-0.4140625,-0.0869140625,0.91796875
34753,-0.4140625,-0.0869140625,0.91796875
34754,-0.4140625,-0.0869140625,0.91796875
34755,-0.4140625,-0.0869140625,0.9189453125
34756,-0.4140625,-0.0869140625,0.9189453125
34757,-0.4140625,-0.0869140625,0.9189453125
34758,-0.4140625,-0.0869140625,0.9189453125
34759,-0.4140625,-0.0869140625,0.9189453125
34760,-0.4140625,-0.0869140625,0.9189453125
34761,-0.4130859375,-0.0869140625,0.9189453125
34762,-0.4130859375,-0.0869140625,0.9189453125
34763,-0.4130859375,-0.0869140625,0.9189453125
34764,-0.4130859375,-0.0869140625,0.9189453125
34765,-0.4130859375,-0.0869140625,0.9189453125
34766,-0.4130859375,-0.0869140625,0.9189453125
34767,-0.4140625,-0.0869140625,0.9189453125
34768,-0.4140625,-0.0869140625,0.9189453125
34769,-0.4140625,-0.0869140625,0.9189453125
34770,-0.4140625,-0.0869140625,0.9189453125
34771,-0.4140625,-0.0869140625,0.9189453125
34772,-0.4140625,-0.0869140625,0.9189453125
34773,-0.4140625,-0.0869140625,0.9189453125
34774,-0.4140625,-0.0869140625,0.9189453125
34775,-0.4140625,-0.0869140625,0.9189453125
34776,-0.4140625,-0.0869140625,0.9189453125
34777,-0.4140625,-0.0869140625,0.9189453125
34778,-0.4140625,-0.0869140625,0.9189453125
34779,-0.4140625,-0.0869140625,0.9189453125
34780,-0.4140625,-0.0869140625,0.9189453125
34781,-0.4140625,-0.0869140625,0.9189453125
34782,-0.4140625,-0.0869140625,0.9189453125
34783,-0.4140625,-0.0869140625,0.9189453125
34784,-0.4140625,-0.0869140625,0.9189453125
34785,-0.4140625,-0.0869140625,0.9189453125
34786,-0.4140625,-0.0869140625,0.9189453125
34787,-0.4140625,-0.0869140625,0.9189453125
34788,-0.4140625,-0.0869140625,0.9189453125
34789,-0.4140625,-0.0869140625,0.9189453125
34790,-0.4140625,-0.0869140625,0.9189453125
34791,-0.4140625,-0.0869140625,0.9189453125
34792,-0.4140625,-0.0869140625,0.9189453125
34793,-0.4140625,-0.0869140625,0.9189453125
34794,-0.4150390625,-0.0869140625,0.9189453125
34795,-0.4140625,-0.0869140625,0.9189453125
34796,-0.4140625,-0.0869140625,0.91796875
34797,-0.4140625,-0.0869140625,0.91796875
34798,-0.4140625,-0.0869140625,0.91796875
34799,-0.4140625,-0.0869140625,0.91796875
34800,-0.4140625,-0.0869140625,0.91796875
34801,-0.4150390625,-0.0869140625,0.91796875
34802,-0.4150390625,-0.0869140625,0.91796875
34803,-0.4150390625,-0.0869140625,0.91796875
34804,-0.4150390625,-0.0869140625,0.91796875
34805,-0.4140625,-0.0869140625,0.91796875
34806,-0.4140625,-0.0869140625,0.91796875
34807,-0.4140625,-0.0869140625,0.91796875
34808,-0.4140625,-0.0869140625,0.91796875
34809,-0.4140625,-0.0869140625,0.91796875
34810,-0.4140625,-0.0869140625,0.91796875
34811,-0.4140625,-0.0869140625,0.91796875
34812,-0.4140625,-0.0869140625,0.91796875
34813,-0.4140625,-0.0869140625,0.91796875
34814,-0.4140625,-0.087890625,0.91796875
34815,-0.4140625,-0.087890625,0.91796875
34816,-0.4140625,-0.087890625,0.91796875
34817,-0.4140625,-0.087890625,0.91796875
34818,-0.4140625,-0.087890625,0.91796875
34819,-0.4140625,-0.087890625,0.91796875
34820,-0.4140625,-0.087890625,0.91796875
34821,-0.4140625,-0.0869140625,0.91796875
34822,-0.4140625,-0.0869140625,0.91796875
34823,-0.4140625,-0.0869140625,0.91796875
34824,-0.4140625,-0.0869140625,0.91796875
34825,-0.4140625,-0.0869140625,0.91796875
34826,-0.4140625,-0.0869140625,0.91796875
34827,-0.4140625,-0.0869140625,0.91796875
34828,-0.4140625,-0.0869140625,0.91796875
34829,-0.4140625,-0.0869140625,0.91796875
34830,-0.4140625,-0.0869140625,0.91796875
34831,-0.4140625,-0.0869140625,0.91796875
34832,-0.4140625,-0.0869140625,0.91796875
34833,-0.4140625,-0.0869140625,0.91796875
34834,-0.4140625,-0.0869140625,0.91796875
34835,-0.4140625,-0.0869140625,0.91796875
34836,-0.4140625,-0.0869140625,0.9169921875
34837,-0.4140625,-0.0869140625,0.9169921875
34838,-0.4140625,-0.0869140625,0.9169921875
34839,-0.4140625,-0.0869140625,0.91796875
34840,-0.4140625,-0.0869140625,0.91796875
34841,-0.4140625,-0.087890625,0.91796875
34842,-0.4150390625,-0.0869140625,0.91796875
34843,-0.4150390625,-0.0869140625,0.9169921875
34844,-0.4150390625,-0.0869140625,0.9169921875
34845,-0.4150390625,-0.0869140625,0.9169921875
34846,-0.4150390625,-0.0869140625,0.9169921875
34847,-0.4150390625,-0.0869140625,0.9169921875
34848,-0.4150390625,-0.0869140625,0.9169921875
34849,-0.4150390625,-0.087890625,0.9169921875
34850,-0.4150390625,-0.087890625,0.9169921875
34851,-0.4150390625,-0.087890625,0.9169921875
34852,-0.4150390625,-0.0869140625,0.9169921875
34853,-0.4150390625,-0.0869140625,0.9169921875
34854,-0.4150390625,-0.0869140625,0.9169921875
34855,-0.4150390625,-0.0869140625,0.9169921875
34856,-0.4150390625,-0.0869140625,0.9169921875
34857,-0.4150390625,-0.0869140625,0.9169921875
34858,-0.4150390625,-0.0869140625,0.9169921875
34859,-0.4150390625,-0.0869140625,0.9169921875
34860,-0.4150390625,-0.0869140625,0.9169921875
34861,-0.4150390625,-0.0869140625,0.9169921875
34862,-0.4150390625,-0.0869140625,0.9169921875
34863,-0.4150390625,-0.0869140625,0.9169921875
34864,-0.4150390625,-0.0869140625,0.9169921875
34865,-0.4150390625,-0.0869140625,0.9169921875
34866,-0.4150390625,-0.0869140625,0.9169921875
34867,-0.4150390625,-0.0869140625,0.9169921875
34868,-0.4150390625,-0.0869140625,0.91796875
34869,-0.4150390625,-0.0869140625,0.91796875
34870,-0.4150390625,-0.0869140625,0.91796875
34871,-0.4150390625,-0.0869140625,0.91796875
34872,-0.4150390625,-0.0869140625,0.91796875
34873,-0.4150390625,-0.0869140625,0.91796875
34874,-0.4150390625,-0.0869140625,0.91796875
34875,-0.4150390625,-0.0869140625,0.91796875
34876,-0.416015625,-0.0869140625,0.91796875
34877,-0.416015625,-0.0869140625,0.91796875
34878,-0.416015625,-0.0869140625,0.91796875
34879,-0.4150390625,-0.0869140625,0.91796875
34880,-0.4150390625,-0.0869140625,0.91796875
34881,-0.416015625,-0.0869140625,0.91796875
34882,-0.416015625,-0.0869140625,0.91796875
34883,-0.416015625,-0.0869140625,0.91796875
34884,-0.4150390625,-0.0869140625,0.91796875
34885,-0.4150390625,-0.0869140625,0.91796875
34886,-0.4150390625,-0.0869140625,0.91796875
34887,-0.4150390625,-0.0859375,0.91796875
34888,-0.4150390625,-0.0859375,0.91796875
34889,-0.4150390625,-0.0859375,0.91796875
34890,-0.4150390625,-0.0869140625,0.9169921875
34891,-0.4150390625,-0.0869140625,0.9169921875
34892,-0.4150390625,-0.0869140625,0.9169921875
34893,-0.4150390625,-0.0869140625,0.9169921875
34894,-0.4150390625,-0.0859375,0.9169921875
34895,-0.4150390625,-0.0859375,0.9169921875
34896,-0.4150390625,-0.0859375,0.9169921875
34897,-0.4150390625,-0.0859375,0.9169921875
34898,-0.4150390625,-0.0859375,0.9169921875
34899,-0.4150390625,-0.0859375,0.9169921875
34900,-0.4150390625,-0.0859375,0.91796875
34901,-0.416015625,-0.0859375,0.91796875
34902,-0.4150390625,-0.0859375,0.91796875
34903,-0.4150390625,-0.0859375,0.91796875
34904,-0.4150390625,-0.0859375,0.91796875
34905,-0.4150390625,-0.0859375,0.91796875
34906,-0.4150390625,-0.0859375,0.91796875
34907,-0.4150390625,-0.0859375,0.91796875
34908,-0.4150390625,-0.0859375,0.91796875
34909,-0.4150390625,-0.0859375,0.91796875
34910,-0.4150390625,-0.0859375,0.91796875
34911,-0.4150390625,-0.0859375,0.91796875
34912,-0.4150390625,-0.0859375,0.91796875
34913,-0.4150390625,-0.0859375,0.91796875
34914,-0.4150390625,-0.0859375,0.91796875
34915,-0.4150390625,-0.0859375,0.91796875
34916,-0.4150390625,-0.0859375,0.91796875
34917,-0.4150390625,-0.0859375,0.91796875
34918,-0.4150390625,-0.0859375,0.9169921875
34919,-0.4150390625,-0.0859375,0.9169921875
34920,-0.4150390625,-0.0859375,0.9169921875
34921,-0.4150390625,-0.0859375,0.91796875
34922,-0.4150390625,-0.0859375,0.91796875
34923,-0.4150390625,-0.0859375,0.91796875
34924,-0.4150390625,-0.0859375,0.9169921875
34925,-0.4150390625,-0.0859375,0.9169921875
34926,-0.4150390625,-0.0859375,0.9169921875
34927,-0.4150390625,-0.0859375,0.91796875
34928,-0.4150390625,-0.0859375,0.91796875
34929,-0.4150390625,-0.0859375,0.91796875
34930,-0.4150390625,-0.0859375,0.91796875
34931,-0.4150390625,-0.0859375,0.91796875
34932,-0.4150390625,-0.0859375,0.91796875
34933,-0.4150390625,-0.0859375,0.91796875
34934,-0.4150390625,-0.0859375,0.91796875
34935,-0.4150390625,-0.0859375,0.91796875
34936,-0.4150390625,-0.0859375,0.91796875
34937,-0.4150390625,-0.0859375,0.91796875
34938,-0.4140625,-0.0859375,0.91796875
34939,-0.4140625,-0.0859375,0.91796875
34940,-0.4140625,-0.0859375,0.91796875
34941,-0.4140625,-0.0859375,0.91796875
34942,-0.4150390625,-0.0859375,0.91796875
34943,-0.4150390625,-0.0859375,0.91796875
34944,-0.4140625,-0.0859375,0.91796875
34945,-0.4140625,-0.0849609375,0.91796875
34946,-0.4140625,-0.0849609375,0.91796875
34947,-0.4140625,-0.0849609375,0.91796875
34948,-0.4140625,-0.0849609375,0.91796875
34949,-0.4140625,-0.0849609375,0.91796875
34950,-0.4140625,-0.0849609375,0.91796875
34951,-0.4140625,-0.0849609375,0.91796875
34952,-0.4140625,-0.0849609375,0.91796875
34953,-0.4140625,-0.0849609375,0.91796875
34954,-0.4140625,-0.0849609375,0.91796875
34955,-0.4140625,-0.0849609375,0.91796875
34956,-0.4140625,-0.0849609375,0.91796875
34957,-0.4140625,-0.0849609375,0.91796875
34958,-0.4140625,-0.0849609375,0.91796875
34959,-0.4140625,-0.0849609375,0.91796875
34960,-0.4150390625,-0.0849609375,0.91796875
34961,-0.4150390625,-0.0849609375,0.91796875
34962,-0.4150390625,-0.0849609375,0.91796875
34963,-0.4150390625,-0.0849609375,0.91796875
34964,-0.4150390625,-0.0849609375,0.91796875
34965,-0.4150390625,-0.0849609375,0.91796875
34966,-0.4150390625,-0.0849609375,0.91796875
34967,-0.4150390625,-0.0849609375,0.91796875
34968,-0.4150390625,-0.0849609375,0.91796875
34969,-0.4150390625,-0.0849609375,0.91796875
34970,-0.4150390625,-0.0849609375,0.91796875
34971,-0.4150390625,-0.0849609375,0.91796875
34972,-0.4150390625,-0.0849609375,0.91796875
34973,-0.4150390625,-0.0849609375,0.91796875
34974,-0.4150390625,-0.0849609375,0.9189453125
34975,-0.4150390625,-0.0849609375,0.9189453125
34976,-0.4150390625,-0.0849609375,0.9189453125
34977,-0.4150390625,-0.0849609375,0.9189453125
34978,-0.4150390625,-0.0849609375,0.9189453125
34979,-0.4150390625,-0.0849609375,0.9189453125
34980,-0.4150390625,-0.0849609375,0.9189453125
34981,-0.4140625,-0.0849609375,0.919921875
34982,-0.4140625,-0.0849609375,0.919921875
34983,-0.4140625,-0.0849609375,0.919921875
34984,-0.4140625,-0.0849609375,0.919921875
34985,-0.4140625,-0.0849609375,0.919921875
34986,-0.4140625,-0.0849609375,0.919921875
34987,-0.4150390625,-0.0849609375,0.919921875
34988,-0.4150390625,-0.083984375,0.919921875
34989,-0.4150390625,-0.083984375,0.919921875
34990,-0.4150390625,-0.083984375,0.919921875
34991,-0.4150390625,-0.083984375,0.919921875
34992,-0.4150390625,-0.083984375,0.919921875
34993,-0.4150390625,-0.083984375,0.919921875
34994,-0.4150390625,-0.083984375,0.9189453125
34995,-0.4150390625,-0.083984375,0.9189453125
34996,-0.4150390625,-0.083984375,0.919921875
34997,-0.4150390625,-0.083984375,0.919921875
34998,-0.4150390625,-0.083984375,0.9189453125
34999,-0.4150390625,-0.083984375,0.9189453125
35000,-0.4150390625,-0.083984375,0.9189453125
35001,-0.4150390625,-0.083984375,0.9189453125
35002,-0.4150390625,-0.083984375,0.9189453125
35003,-0.4150390625,-0.083984375,0.9189453125
35004,-0.4150390625,-0.083984375,0.9189453125
35005,-0.4150390625,-0.083984375,0.9189453125
35006,-0.4150390625,-0.083984375,0.9189453125
35007,-0.4150390625,-0.083984375,0.9189453125
35008,-0.4150390625,-0.083984375,0.9189453125
35009,-0.4150390625,-0.083984375,0.9189453125
35010,-0.4150390625,-0.083984375,0.9189453125
35011,-0.4150390625,-0.083984375,0.9189453125
35012,-0.4150390625,-0.0849609375,0.9189453125
35013,-0.4150390625,-0.0849609375,0.9189453125
35014,-0.4150390625,-0.083984375,0.9189453125
35015,-0.4150390625,-0.083984375,0.9189453125
35016,-0.4150390625,-0.0849609375,0.9189453125
35017,-0.4150390625,-0.0849609375,0.9189453125
35018,-0.4150390625,-0.083984375,0.9189453125
35019,-0.4150390625,-0.083984375,0.9189453125
35020,-0.4150390625,-0.083984375,0.9189453125
35021,-0.4150390625,-0.083984375,0.9189453125
35022,-0.4150390625,-0.083984375,0.9189453125
35023,-0.4150390625,-0.083984375,0.9189453125
35024,-0.4150390625,-0.083984375,0.9189453125
35025,-0.4150390625,-0.083984375,0.9189453125
35026,-0.4150390625,-0.083984375,0.9189453125
35027,-0.4150390625,-0.083984375,0.9189453125
35028,-0.4150390625,-0.083984375,0.9189453125
35029,-0.4150390625,-0.083984375,0.9189453125
35030,-0.4150390625,-0.0849609375,0.919921875
35031,-0.4150390625,-0.0849609375,0.919921875
35032,-0.4150390625,-0.0849609375,0.919921875
35033,-0.4150390625,-0.0849609375,0.919921875
35034,-0.4150390625,-0.0849609375,0.919921875
35035,-0.4150390625,-0.0849609375,0.919921875
35036,-0.4150390625,-0.0849609375,0.9189453125
35037,-0.4150390625,-0.0849609375,0.9189453125
35038,-0.4150390625,-0.0849609375,0.9189453125
35039,-0.416015625,-0.083984375,0.9189453125
35040,-0.416015625,-0.083984375,0.9189453125
35041,-0.416015625,-0.083984375,0.919921875
35042,-0.416015625,-0.083984375,0.9189453125
35043,-0.4150390625,-0.083984375,0.9189453125
35044,-0.4150390625,-0.083984375,0.9189453125
35045,-0.4150390625,-0.083984375,0.9189453125
35046,-0.4150390625,-0.083984375,0.9189453125
35047,-0.4150390625,-0.083984375,0.9189453125
35048,-0.4150390625,-0.083984375,0.9189453125
35049,-0.4150390625,-0.083984375,0.9189453125
35050,-0.4150390625,-0.083984375,0.919921875
35051,-0.4150390625,-0.083984375,0.9189453125
35052,-0.4150390625,-0.083984375,0.9189453125
35053,-0.4150390625,-0.083984375,0.9189453125
35054,-0.4150390625,-0.083984375,0.9189453125
35055,-0.4150390625,-0.083984375,0.9189453125
35056,-0.4150390625,-0.0849609375,0.9189453125
35057,-0.4150390625,-0.0849609375,0.9189453125
35058,-0.4150390625,-0.0849609375,0.9189453125
35059,-0.4150390625,-0.0849609375,0.9189453125
35060,-0.4150390625,-0.0849609375,0.9189453125
35061,-0.4150390625,-0.0849609375,0.9189453125
35062,-0.4150390625,-0.0849609375,0.9189453125
35063,-0.4150390625,-0.0849609375,0.9189453125
35064,-0.4150390625,-0.0849609375,0.9189453125
35065,-0.4150390625,-0.0849609375,0.9189453125
35066,-0.4150390625,-0.0849609375,0.9189453125
35067,-0.4150390625,-0.0849609375,0.9189453125
35068,-0.4150390625,-0.0849609375,0.9189453125
35069,-0.4150390625,-0.0849609375,0.9189453125
35070,-0.4150390625,-0.0849609375,0.9189453125
35071,-0.4150390625,-0.0849609375,0.9189453125
35072,-0.4150390625,-0.0849609375,0.9189453125
35073,-0.4150390625,-0.0849609375,0.9189453125
35074,-0.4150390625,-0.0849609375,0.9189453125
35075,-0.416015625,-0.0849609375,0.9189453125
35076,-0.416015625,-0.0849609375,0.9189453125
35077,-0.416015625,-0.0849609375,0.9189453125
35078,-0.416015625,-0.0849609375,0.9189453125
35079,-0.416015625,-0.0849609375,0.9189453125
35080,-0.4150390625,-0.0849609375,0.9189453125
35081,-0.4150390625,-0.0849609375,0.9189453125
35082,-0.4150390625,-0.0849609375,0.9189453125
35083,-0.4150390625,-0.0849609375,0.91796875
35084,-0.416015625,-0.0849609375,0.91796875
35085,-0.416015625,-0.0849609375,0.91796875
35086,-0.416015625,-0.0849609375,0.91796875
35087,-0.416015625,-0.0849609375,0.91796875
35088,-0.416015625,-0.0849609375,0.91796875
35089,-0.416015625,-0.0849609375,0.91796875
35090,-0.416015625,-0.0849609375,0.91796875
35091,-0.416015625,-0.0849609375,0.91796875
35092,-0.416015625,-0.0849609375,0.91796875
35093,-0.416015625,-0.0849609375,0.91796875
35094,-0.416015625,-0.0849609375,0.91796875
35095,-0.416015625,-0.0849609375,0.91796875
35096,-0.416015625,-0.0849609375,0.91796875
35097,-0.416015625,-0.0859375,0.91796875
35098,-0.416015625,-0.0859375,0.91796875
35099,-0.416015625,-0.0859375,0.91796875
35100,-0.416015625,-0.0859375,0.91796875
35101,-0.416015625,-0.0859375,0.91796875
35102,-0.416015625,-0.0859375,0.91796875
35103,-0.416015625,-0.0849609375,0.91796875
35104,-0.416015625,-0.0849609375,0.91796875
35105,-0.416015625,-0.0849609375,0.91796875
35106,-0.416015625,-0.0849609375,0.9189453125
35107,-0.416015625,-0.0849609375,0.9189453125
35108,-0.416015625,-0.0849609375,0.9189453125
35109,-0.416015625,-0.0849609375,0.9189453125
35110,-0.416015625,-0.0849609375,0.9189453125
35111,-0.416015625,-0.0849609375,0.91796875
35112,-0.416015625,-0.0849609375,0.9189453125
35113,-0.416015625,-0.0849609375,0.9189453125
35114,-0.416015625,-0.0849609375,0.9189453125
35115,-0.416015625,-0.0849609375,0.9189453125
35116,-0.416015625,-0.0849609375,0.9189453125
35117,-0.416015625,-0.0849609375,0.9189453125
35118,-0.416015625,-0.0849609375,0.9189453125
35119,-0.416015625,-0.0849609375,0.9189453125
35120,-0.416015625,-0.0849609375,0.9189453125
35121,-0.416015625,-0.0849609375,0.9189453125
35122,-0.416015625,-0.0849609375,0.9189453125
35123,-0.416015625,-0.0849609375,0.9189453125
35124,-0.416015625,-0.0849609375,0.9189453125
35125,-0.416015625,-0.0849609375,0.91796875
35126,-0.416015625,-0.0849609375,0.91796875
35127,-0.416015625,-0.0849609375,0.91796875
35128,-0.416015625,-0.0849609375,0.91796875
35129,-0.416015625,-0.0849609375,0.91796875
35130,-0.416015625,-0.0849609375,0.91796875
35131,-0.416015625,-0.0849609375,0.91796875
35132,-0.416015625,-0.0849609375,0.91796875
35133,-0.416015625,-0.0859375,0.91796875
35134,-0.416015625,-0.0849609375,0.91796875
35135,-0.416015625,-0.0849609375,0.91796875
35136,-0.416015625,-0.0849609375,0.91796875
35137,-0.416015625,-0.0849609375,0.91796875
35138,-0.416015625,-0.0849609375,0.91796875
35139,-0.416015625,-0.0849609375,0.91796875
35140,-0.416015625,-0.0849609375,0.91796875
35141,-0.416015625,-0.0849609375,0.91796875
35142,-0.416015625,-0.0859375,0.91796875
35143,-0.416015625,-0.0859375,0.91796875
35144,-0.416015625,-0.0859375,0.91796875
35145,-0.416015625,-0.0859375,0.91796875
35146,-0.416015625,-0.0859375,0.91796875
35147,-0.416015625,-0.0859375,0.91796875
35148,-0.416015625,-0.0859375,0.91796875
35149,-0.416015625,-0.0859375,0.91796875
35150,-0.416015625,-0.0859375,0.91796875
35151,-0.416015625,-0.0859375,0.9189453125
35152,-0.416015625,-0.0859375,0.9189453125
35153,-0.416015625,-0.0859375,0.9189453125
35154,-0.416015625,-0.0859375,0.9189453125
35155,-0.4150390625,-0.0859375,0.91796875
35156,-0.4150390625,-0.0859375,0.91796875
35157,-0.4150390625,-0.0859375,0.9189453125
35158,-0.4150390625,-0.0859375,0.9189453125
35159,-0.4150390625,-0.0859375,0.9189453125
35160,-0.4150390625,-0.0859375,0.9189453125
35161,-0.4150390625,-0.0859375,0.9189453125
35162,-0.4150390625,-0.0859375,0.9189453125
35163,-0.4150390625,-0.0859375,0.9189453125
35164,-0.4150390625,-0.0859375,0.9189453125
35165,-0.416015625,-0.0859375,0.9189453125
35166,-0.416015625,-0.0859375,0.9189453125
35167,-0.4150390625,-0.0869140625,0.9189453125
35168,-0.4150390625,-0.0869140625,0.9189453125
35169,-0.4150390625,-0.0869140625,0.9189453125
35170,-0.4150390625,-0.0869140625,0.9189453125
35171,-0.4150390625,-0.0869140625,0.9189453125
35172,-0.4150390625,-0.0869140625,0.9189453125
35173,-0.4150390625,-0.0869140625,0.9189453125
35174,-0.4150390625,-0.0869140625,0.9189453125
35175,-0.4150390625,-0.0869140625,0.9189453125
35176,-0.4150390625,-0.0869140625,0.9189453125
35177,-0.4150390625,-0.0869140625,0.9189453125
35178,-0.4150390625,-0.0869140625,0.9189453125
35179,-0.4150390625,-0.0869140625,0.9189453125
35180,-0.4150390625,-0.0869140625,0.9189453125
35181,-0.4150390625,-0.0869140625,0.9189453125
35182,-0.4150390625,-0.0869140625,0.9189453125
35183,-0.4150390625,-0.0869140625,0.9189453125
35184,-0.4150390625,-0.0869140625,0.9189453125
35185,-0.4150390625,-0.0869140625,0.9189453125
35186,-0.4150390625,-0.0869140625,0.9189453125
35187,-0.4150390625,-0.0869140625,0.9189453125
35188,-0.4150390625,-0.0869140625,0.9189453125
35189,-0.4150390625,-0.0869140625,0.9189453125
35190,-0.4150390625,-0.0869140625,0.9189453125
35191,-0.4150390625,-0.0869140625,0.9189453125
35192,-0.4150390625,-0.0869140625,0.9189453125
35193,-0.4150390625,-0.0869140625,0.9189453125
35194,-0.4150390625,-0.087890625,0.9189453125
35195,-0.4150390625,-0.087890625,0.9189453125
35196,-0.4150390625,-0.087890625,0.9189453125
35197,-0.4150390625,-0.087890625,0.9189453125
35198,-0.4150390625,-0.087890625,0.9189453125
35199,-0.4150390625,-0.087890625,0.9189453125
35200,-0.4150390625,-0.087890625,0.9189453125
35201,-0.4150390625,-0.087890625,0.9189453125
35202,-0.4150390625,-0.087890625,0.9189453125
35203,-0.4150390625,-0.087890625,0.9189453125
35204,-0.4150390625,-0.087890625,0.9189453125
35205,-0.4150390625,-0.087890625,0.9189453125
35206,-0.4150390625,-0.087890625,0.9189453125
35207,-0.4150390625,-0.0869140625,0.9189453125
35208,-0.4150390625,-0.0869140625,0.9189453125
35209,-0.4150390625,-0.0869140625,0.9189453125
35210,-0.4150390625,-0.0869140625,0.9189453125
35211,-0.4150390625,-0.0869140625,0.9189453125
35212,-0.4150390625,-0.0869140625,0.9189453125
35213,-0.4150390625,-0.0869140625,0.9189453125
35214,-0.4150390625,-0.0869140625,0.9189453125
35215,-0.4150390625,-0.0869140625,0.9189453125
35216,-0.4150390625,-0.0869140625,0.9189453125
35217,-0.4150390625,-0.0869140625,0.9189453125
35218,-0.4150390625,-0.0869140625,0.9189453125
35219,-0.4150390625,-0.0869140625,0.9189453125
35220,-0.4150390625,-0.0869140625,0.9189453125
